ITEMID,Item Name,Verified,Category,Equip Type,Use Type,Etc Type,Item Icon,Description,Job,Upgrade Slots,Req Level,Req Str,Req Dex,Req Int,Req Luk,Req Fame,Weapon Category,Attack Speed,Attack Power,Magic Attack,Weapon Def,Magic Def,HP,MP,STR,DEX,INT,LUK,Crit Rate,Crit Damage,Speed,Jump,Accuracy,Avoidability,Knockback
item_redlined_kismet,Red-Lined Kismet,TRUE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050051/icon,,Bowman,10,50,40,90,0,0,0,,,,,88,,,,4,6,,,,,,,,,
item_blue_choro,Blue Choro,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051042/icon,,Bowman,10,60,0,190,0,0,0,,,,,65,,,20,1,5,,,,,,,,,
item_blue_tai,Blue Tai,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050059/icon,,Bowman,10,60,0,190,0,0,0,,,,,65,,,20,1,5,,,,,,,,,
item_brown_choro,Brown Choro,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051043/icon,,Bowman,10,60,0,190,0,0,0,,,,,65,,,20,1,5,,,,,,,,,
item_orange_tai,Orange Tai,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050058/icon,,Bowman,10,60,0,190,0,0,0,,,,,65,,,20,5,1,,,,,,,,,
item_red_choro,Red Choro,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051041/icon,,Bowman,10,60,0,190,0,0,0,,,,,65,,,20,5,1,,,,,,,,,
item_red_tai,Red Tai,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050060/icon,,Bowman,10,60,0,190,0,0,0,,,,,65,,,20,1,5,,,,,,,,,
item_beige_lineros,Beige Lineros,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051063/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,5,2,,,,,,,,,
item_beige_linnex,Beige Linnex,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050062/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,5,2,,,,,,,,,
item_blue_lineros,Blue Lineros,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051062/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,5,2,,,,,,,,,
item_blue_linnex,Blue Linnex,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050061/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,5,2,,,,,,,,,
item_dark_lineros,Dark Lineros,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051065/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,2,5,,,,,,,,,
item_dark_linnex,Dark Linnex,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050064/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,2,5,,,,,,,,,
item_green_lineros,Green Lineros,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051064/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,2,5,,,,,,,,,
item_green_linnex,Green Linnex,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050063/icon,,Bowman,10,70,0,220,0,0,0,,,,,75,,,25,2,5,,,,,,,,,
item_blue_pria,Blue Pria,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051067/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,6,2,,,,,,,,,
item_blue_pris,Blue Pris,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050076/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,6,2,,,,,,,,,
item_dark_pria,Dark Pria,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051069/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,2,6,,,,,,,,,
item_dark_pris,Dark Pris,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050078/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,2,6,,,,,,,,,
item_green_pria,Green Pria,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051068/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,2,6,,,,,,,,,
item_green_pris,Green Pris,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050077/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,2,6,,,,,,,,,
item_red_pria,Red Pria,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051066/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,6,2,,,,,,,,,
item_red_pris,Red Pris,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050075/icon,,Bowman,10,80,0,250,0,0,0,,,,,85,,,30,6,2,,,,,,,,,
item_blue_ades,Blue Ades,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050089/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,6,3,,,,,,,,2,
item_blue_anes,Blue Anes,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051083/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,6,3,,,,,,,,2,
item_dark_ades,Dark Ades,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050091/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,3,6,,,,,,,,2,
item_dark_anes,Dark Anes,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051085/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,3,6,,,,,,,,2,
item_green_ades,Green Ades,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050090/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,3,6,,,,,,,,2,
item_green_anes,Green Anes,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051084/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,3,6,,,,,,,,2,
item_red_ades,Red Ades,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050088/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,6,3,,,,,,,,2,
item_red_anes,Red Anes,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051082/icon,,Bowman,10,90,0,280,0,0,0,,,,,95,,,,6,3,,,,,,,,2,
item_blue_armis,Blue Armis,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051106/icon,,Bowman,10,100,0,310,0,0,0,,,,,105,,,,4,6,,,,,,,,2,
item_blue_arzuna,Blue Arzuna,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050107/icon,,Bowman,10,100,0,310,0,0,0,,,,,105,,,,4,6,,,,,,,,2,
item_green_armis,Green Armis,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051105/icon,,Bowman,10,100,0,310,0,0,0,,,,,105,,,,6,4,,,,,,,,2,
item_green_arzuna,Green Arzuna,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050106/icon,,Bowman,10,100,0,310,0,0,0,,,,,105,,,,6,4,,,,,,,,2,
item_red_armis,Red Armis,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1051107/icon,,Bowman,10,100,0,310,0,0,0,,,,,105,,,,6,5,,,,,,,,2,
item_red_arzuna,Red Arzuna,FALSE,EQUIPMENT,Overall,,,https://maplestory.io/api/gms/83/item/1050108/icon,,Bowman,10,100,0,310,0,0,0,,,,,105,,,,6,5,,,,,,,,2,
item_brown_hard_leather_boots,Brown Hard Leather Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072015/icon,,Bowman,5,10,0,10,0,0,0,,,,,6,,,,1,,,,,,,,,1,
item_green_hard_leather_boots,Green Hard Leather Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072059/icon?resize=4,,Bowman,5,10,0,10,0,0,0,,,,,6,,,,,1,,,,,,,,1,
item_blue_woodsman_boots,Blue Woodsman Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072061/icon?resize=4,,Bowman,5,15,0,20,0,0,0,,,,,8,,,,,,,,,,1,,,1,
item_brown_woodsman_boots,Brown Woodsman Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072060/icon,,Bowman,5,15,0,20,0,0,0,,,,,8,,,,1,,,,,,,,,1,
item_green_woodsman_boots,Green Woodsman Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072016/icon?resize=4,,Bowman,5,15,0,20,0,0,0,,,,,8,,,,,1,,,,,,,,1,
item_bear_huntertop,Bear Huntertop,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072067/icon?resize=4,,Bowman,5,20,20,45,0,0,0,,,,,10,,,,,,,,,,,,,,
item_deer_huntertop,Deer Huntertop,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072025/icon?resize=4,,Bowman,5,20,20,45,0,0,0,,,,,10,,,,,,,,,,,,,,
item_lion_huntertop,Lion Huntertop,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072068/icon?resize=4,,Bowman,5,20,20,45,0,0,0,,,,,10,,,,,,,,,,,,,,
item_rabbit_huntertop,Rabbit Huntertop,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072026/icon?resize=4,,Bowman,5,20,20,45,0,0,0,,,,,10,,,,,,,,,,,,,,
item_brown_jack_boots,Brown Jack Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072027/icon?resize=4,,Bowman,5,25,15,40,0,0,0,,,,,12,,,,,,,,,,1,,,2,
item_green_jack_boots,Green Jack Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072034/icon?resize=4,,Bowman,5,25,15,40,0,0,0,,,,,12,,,,,1,,,,,,,,2,
item_red_jack_boots,Red Jack Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072069/icon,,Bowman,5,25,15,40,0,0,0,,,,,12,,,,,,,,,,,1,,2,
item_black_hunter_boots,Black Hunter Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/GMS/263/item/1072082/icon?resize=4,,Bowman,5,30,0,90,0,0,0,,,,,16,,,,,1,,,,,,,,,
item_blue_hunter_boots,Blue Hunter Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072080/icon,,Bowman,5,30,0,90,0,0,0,,,,,16,,,,1,,,,,,,,,,
item_brown_hunter_boots,Brown Hunter Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072083/icon,,Bowman,5,30,0,90,0,0,0,,,,,16,,,,1,,,,,,,,,,
item_green_hunter_boots,Green Hunter Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072081/icon,,Bowman,5,30,0,90,0,0,0,,,,,16,,,,,1,,,,,,,,,
item_green_snowshoes,Green Snowshoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072170/icon,,Bowman,7,30,0,0,0,0,0,,,,,18,5,,,,,,,,,,,,,
item_red_hunter_boots,Red Hunter Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072079/icon,,Bowman,5,30,0,90,0,0,0,,,,,16,,,,,1,,,,,,,,,
item_blue_silky_boots,Blue Silky Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072101/icon,,Bowman,5,35,0,115,0,0,0,,,,,19,,,,2,,,,,,,,,,
item_green_silky_boots,Green Silky Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072102/icon,,Bowman,5,35,0,115,0,0,0,,,,,19,,,,,1,,,,,,,,,
item_red_silky_boots,Red Silky Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072103/icon,,Bowman,5,35,0,115,0,0,0,,,,,19,,,,1,1,,,,,,,,,
item_blue_pierre_shoes,Blue Pierre Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072121/icon,,Bowman,5,40,0,130,0,0,0,,,,,22,,,5,,2,,,,,,,,,
item_brown_pierre_shoes,Brown Pierre Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072120/icon,,Bowman,5,40,0,130,0,0,0,,,,,22,,,5,,2,,,,,,,,,
item_red_pierre_shoes,Red Pierre Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072118/icon,,Bowman,5,40,0,130,0,0,0,,,,,22,,,5,2,,,,,,,,,,
item_yellow_pierre_shoes,Yellow Pierre Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072119/icon,,Bowman,5,40,0,130,0,0,0,,,,,22,,,5,1,1,,,,,,,,,
item_blue_steeltip_boots,Blue Steel-Tip Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072124/icon,,Bowman,5,50,0,160,0,0,0,,,,,28,,,,1,2,,,,,,,,,
item_brown_steeltip_boots,Brown Steel-Tip Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072122/icon,,Bowman,5,50,0,160,0,0,0,,,,,28,,,,3,,,,,,,,,,
item_green_steeltip_boots,Green Steel-Tip Boots,TRUE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072123/icon,,Bowman,5,50,40,90,0,0,0,,,,,22,,,,,3,,,,,,,,5,
item_purple_steeltip_boots,Purple Steel-Tip Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072125/icon,,Bowman,5,50,0,160,0,0,0,,,,,28,,,,,3,,,,,,,,,
item_blue_gore_boots,Blue Gore Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072145/icon,,Bowman,5,60,0,190,0,0,0,,,,,34,,,,2,2,,,,,,,,,
item_green_gore_boots,Green Gore Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072146/icon,,Bowman,5,60,0,190,0,0,0,,,,,34,,,,1,3,,,,,,,,,
item_red_gore_boots,Red Gore Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072144/icon,,Bowman,5,60,0,190,0,0,0,,,,,34,,,,3,1,,,,,,,,,
item_baige_elf_shoes,Baige Elf Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072165/icon,,Bowman,5,70,0,220,0,0,0,,,,,40,,,,2,2,,,,,,,,1,
item_blue_elf_shoes,Blue Elf Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072164/icon,,Bowman,5,70,0,220,0,0,0,,,,,40,,,,3,1,,,,,,,,1,
item_dark_elf_shoes,Dark Elf Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072167/icon,,Bowman,5,70,0,220,0,0,0,,,,,40,,,,1,3,,,,,,,,1,
item_green_elf_shoes,Green Elf Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072166/icon,,Bowman,5,70,0,220,0,0,0,,,,,40,,,,2,2,,,,,,,,1,
item_blue_wing_boots,Blue Wing Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072182/icon,,Bowman,5,80,0,250,0,0,0,,,,,46,,,,3,2,,,,,,,,,
item_dark_wing_boots,Dark Wing Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072185/icon,,Bowman,5,80,0,250,0,0,0,,,,,46,,,,,5,,,,,,,,,
item_green_wing_boots,Green Wing Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072184/icon,,Bowman,5,80,0,250,0,0,0,,,,,46,,,,1,4,,,,,,,,,
item_red_wing_boots,Red Wing Boots,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072183/icon,,Bowman,5,80,0,250,0,0,0,,,,,46,,,,2,3,,,,,,,,,
item_dark_ades_shoes,Dark Ades Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072205/icon,,Bowman,5,90,0,280,0,0,0,,,,,52,,,,,5,,,,,,,,1,
item_green_ades_shoes,Green Ades Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072204/icon,,Bowman,5,90,0,280,0,0,0,,,,,52,,,,1,4,,,,,,,,1,
item_red_ades_shoes,Red Ades Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072203/icon,,Bowman,5,90,0,280,0,0,0,,,,,52,,,,2,3,,,,,,,,1,
item_blue_arnah_shoes,Blue Arnah Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072228/icon,,Bowman,5,100,0,310,0,0,0,,,,,58,,,,1,5,,,,,,,,,
item_green_arnah_shoes,Green Arnah Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072229/icon,,Bowman,5,100,0,310,0,0,0,,,,,58,,,,,6,,,,,,,,,
item_red_arnah_shoes,Red Arnah Shoes,FALSE,EQUIPMENT,Shoes,,,https://maplestory.io/api/gms/83/item/1072227/icon,,Bowman,5,100,0,310,0,0,0,,,,,58,,,,2,4,,,,,,,,,
item_brown_archer_top,Brown Archer Top,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040008/icon?resize=4,,Bowman,7,10,0,0,0,0,0,,,,,10,,,,,,,,,,,,,,
item_green_archer_top,Green Archer Top,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040071/icon?resize=4,,Bowman,7,10,0,0,0,0,0,,,,,10,,,,,,,,,,,,,,
item_green_avelin,Green Avelin,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041007/icon,,Bowman,7,10,0,0,0,0,0,,,,,10,,,,,,,,,,,,,,
item_yellow_avelin,Yellow Avelin,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041061/icon,,Bowman,7,10,0,0,0,0,0,,,,,10,,,,,,,,,,,,,,
item_green_able_armor,Green Able Armor,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041008/icon,,Bowman,7,15,0,20,0,0,0,,,,,18,,,,,1,,,,,,,,,
item_green_leather_hoodwear,Green Leather Hoodwear,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040007/icon?resize=4,,Bowman,7,15,0,20,0,0,0,,,,,16,,,,,1,,,,,,,,,
item_grey_able_armor,Grey Able Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041063/icon,,Bowman,7,15,0,40,0,0,0,,,,,14,,,,,1,,,,,,,,,
item_silver_leather_hoodwear,Silver Leather Hoodwear,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040011/icon,,Bowman,7,15,0,40,0,0,0,,,,,14,,,,1,,,,,,,,,,
item_yellow_able_armor,Yellow Able Armor,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041062/icon,,Bowman,7,15,0,20,0,0,0,,,,,18,,,,1,,,,,,,,,,
item_brown_hard_leather_top,Brown Hard Leather Top,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040003/icon?resize=4,,Bowman,7,20,10,30,0,0,0,,,,,22,,20,,,,,,,,,,,,
item_green_shivermail,Green Shivermail,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041013/icon,,Bowman,7,20,10,30,0,0,0,,,,,22,,,,,2,,,,,,,,,
item_purple_shivermail,Purple Shivermail,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041028/icon,,Bowman,7,20,10,30,0,0,0,,,,,22,,,20,,,,,,,,,,,
item_red_shivermail,Red Shivermail,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041027/icon,,Bowman,7,20,0,65,0,0,0,,,,,18,,10,,,,,,,,,,,,
item_black_bennis_chainmail,Black Bennis Chainmail,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040023/icon,,Bowman,7,25,25,90,0,0,0,,,,,22,,,,2,,,,,,,,,,
item_blue_bennis_chainmail,Blue Bennis Chainmail,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040024/icon,,Bowman,7,25,15,40,0,0,0,,,,,26,,,25,,,,,,,,,,,
item_blue_bennis_chainmail_f,Blue Bennis Chainmail (F),FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1041034/icon?resize=4,,Bowman,7,25,25,90,0,0,0,,,,,22,,,20,,,,,,,,,,,
item_green_bennis_chainmail,Green Bennis Chainmail,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040022/icon,,Bowman,7,25,25,90,0,0,0,,,,,22,,,,,2,,,,,,,,,
item_green_bennis_chainmail_f,Green Bennis Chainmail (F),FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041032/icon,,Bowman,7,25,25,90,0,0,0,,,,,22,,,,,2,,,,,,,,,
item_red_bennis_chainmail,Red Bennis Chainmail,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040025/icon?resize=4,,Bowman,7,25,25,90,0,0,0,,,,,22,,20,,,,,,,,,,,,
item_red_bennis_chainmail_f,Red Bennis Chainmail (F),FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041033/icon,,Bowman,7,25,25,90,0,0,0,,,,,22,,20,,,,,,,,,,,,
item_yellow_bennis_chainmail,Yellow Bennis Chainmail,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1041035/icon?resize=4,,Bowman,7,25,15,40,0,0,0,,,,,26,,,,2,,,,,,,,,,
item_black_huntress_armor,Black Huntress Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041055/icon,,Bowman,7,30,0,100,0,0,0,,,,,26,,,,1,1,,,,,,,,,
item_blue_hunters_armor,Blue Hunter's Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040070/icon,,Bowman,7,30,0,100,0,0,0,,,,,26,,,20,,,,,,,,,,,
item_dark_hunters_armor,Dark Hunter's Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040068/icon?resize=4,,Bowman,7,30,0,100,0,0,0,,,,,26,,,,,2,,,,,,,,,
item_green_hunters_armor,Green Hunter's Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040067/icon?resize=4,,Bowman,7,30,0,100,0,0,0,,,,,26,,,,,2,,,,,,,,,
item_green_huntress_armor,Green Huntress Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041054/icon,,Bowman,7,30,0,100,0,0,0,,,,,26,,,,,2,,,,,,,,,
item_red_hunters_armor,Red Hunter's Armor,TRUE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040069/icon?resize=4,,Bowman,7,30,20,50,0,0,0,,,,,30,,30,,,,,,,,,,,,
item_red_huntress_armor,Red Huntress Armor,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1041056/icon?resize=4,,Bowman,7,30,0,100,0,0,0,,,,,26,,,20,,,,,,,,,,,
item_blue_legolia,Blue Legolia,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041066/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,3,,,,,,,,,,
item_blue_legolier,Blue Legolier,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040073/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,3,,,,,,,,,,
item_brown_legolia,Brown Legolia,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041069/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,3,,,,,,,,,,
item_brown_legolier,Brown Legolier,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/GMS/263/item/1040076/icon?resize=4,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,3,,,,,,,,,,
item_dark_legolia,Dark Legolia,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041068/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,,3,,,,,,,,,
item_dark_legolier,Dark Legolier,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040075/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,,3,,,,,,,,,
item_green_legolia,Green Legolia,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041067/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,,3,,,,,,,,,
item_green_legolier,Green Legolier,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040074/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,,3,,,,,,,,,
item_red_legolia,Red Legolia,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041065/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,,3,,,,,,,,,
item_red_legolier,Red Legolier,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040072/icon,,Bowman,7,35,0,115,0,0,0,,,,,30,,,,,3,,,,,,,,,
item_brown_piette,Brown Piette,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040079/icon,,Bowman,7,40,0,130,0,0,0,,,,,34,,,10,,3,,,,,,,,,
item_brown_piettra,Brown Piettra,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041081/icon,,Bowman,7,40,0,130,0,0,0,,,,,34,,,10,,3,,,,,,,,,
item_dark_piette,Dark Piette,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040080/icon,,Bowman,7,40,0,130,0,0,0,,,,,34,,,10,,3,,,,,,,,,
item_dark_piettra,Dark Piettra,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041082/icon,,Bowman,7,40,0,130,0,0,0,,,,,34,,,10,3,,,,,,,,,,
item_white_piette,White Piette,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1041083/icon,,Bowman,7,40,0,130,0,0,0,,,,,34,,,10,,3,,,,,,,,,
item_white_piettra,White Piettra,FALSE,EQUIPMENT,Top,,,https://maplestory.io/api/gms/83/item/1040081/icon,,Bowman,7,40,0,130,0,0,0,,,,,34,,,10,3,,,,,,,,,,
item_crossbow,Crossbow,TRUE,EQUIPMENT,Weapon,,,https://maplestory.io/api/GMS/263/item/1462001/icon?resize=4,,Bowman,7,10,0,25,0,0,0,Crossbow,Slow,32,,,,,,,,,,,,,,,,30
